id,title,release_date,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,runtime,vote_average,vote_count,popularity,budget,revenue,tagline,director,producer_1,producer_2,producer_3,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,overview,original_language,homepage,backdrop_path,poster_path,collection_name,keywords,adult_content
352173,Drishyam,2015-07-30,Crime,Mystery,Thriller,,,,163,7.659,422,3.784,4600000,18000000,Visuals Can Be Deceptive,Nishikant Kamat,Abhishek Pathak,Kumar Mangat Pathak,Sarita Patil,Ajay Devgn,Tabu,Shriya Saran,Ishita Dutta,Rajat Kapoor,Mrunal Jadhav,"A simple, street-smart man tries to protect his family from a cop looking for her missing son.",hi,,/8xnjsw3Oh3zrT6Pu1WVp8dQYatT.jpg,/gIClWRv5OSe8rl5Koi0AeUcCZ9Z.jpg,Drishyam Collection,"police, blackmail, hidden camera, remake, murder, family, phone, based on movie, false evidence, bollywood",False
14438,Fireproof,2008-09-26,Drama,Romance,,,,,118,7.659,769,3.782,500000,33473297,Never leave your partner behind.,Alex Kendrick,Alex Kendrick,Stephen Kendrick,,Kirk Cameron,Erin Bethea,Ken Bevel,Stephen Dervan,Ric Young,Jason McLeod,"A heroic fire captain values dedication and service to others above all else, but the most important partnership in his life, his marriage, is about to go up in smoke.",en,http://www.fireproofthemovie.com/,/3gMtnO5vDznlKsUW7sU9EfRufIc.jpg,/hfoCG75j1YaNyfZGPg0rWy3nFmU.jpg,,"fire, husband wife relationship, parent child relationship, faith, marriage, religious conversion, advice, dysfunctional marriage, religion, hospital, marital problem, firefighter, christian film, christian",False
8358,Cast Away,2000-12-22,Adventure,Drama,,,,,143,7.659,11559,5.132,90000000,429632142,"At the edge of the world, his journey begins.",Robert Zemeckis,Tom Hanks,Robert Zemeckis,Steve Starkey,Tom Hanks,Helen Hunt,Chris Noth,Paul Sanchez,Lari White,Leonid Citer,"Chuck Nolan, a top international manager for FedEx, and Kelly, a Ph.D. student, are in love and heading towards marriage. Then Chuck's plane to Malaysia crashes at sea during a terrible storm. He's the only survivor, and finds himself marooned on a desolate island. With no way to escape, Chuck must find ways to survive in his new home.",en,,/ioqaIhJSkwa9DGRHGtOOUTiGRs2.jpg,/7lLJgKnAicAcR5UEuo8xhSMj18w.jpg,,"exotic island, suicide attempt, volleyball, survival, loneliness, airplane crash, deserted island, tropical island",False
108,Three Colors: Blue,1993-09-08,Drama,,,,,,98,7.7,1725,3.862,0,1527572,,Krzysztof Kieślowski,Marin Karmitz,,,Juliette Binoche,Benoît Régent,Florence Pernel,Charlotte Véry,Hélène Vincent,Philippe Volter,"The wife of a famous composer survives a car accident that kills her husband and daughter. Now alone, she shakes off her old identity and explores her newfound freedom but finds that she is unbreakably bound to other humans, including her husband’s mistress, whose existence she never suspected.",fr,,/y9N5tFCxCi2AIedOhU3OrVMfL2d.jpg,/33wsWxzsNstI8N7dvuwzFmj1qBd.jpg,Three Colors Collection,"france, paris, france, composer, pain, to compose, loss of loved one, psychological drama, french",False
435366,Fabricated City,2017-02-09,Action,Thriller,Crime,,,,126,7.7,318,3.535,0,0,Enter virtually. Reset reality.,Bae Jong,Kim Hyeon-cheol,Jang Young-hwan,,Ji Chang-wook,Shim Eun-kyung,Oh Jung-se,Ahn Jae-hong,Kim Sang-ho,Kim Min-kyo,"In real life, Kwon Yoo is unemployed, but in the virtual game world he is the best leader. Kwon Yoo is then framed for a murder. With the help of hacker Yeo-Wool, he tries to uncover the truth behind the murder case.",ko,,/bBYWuhCSJKzkaK4S4fOfInMn5Mi.jpg,/8tE4MhhuWHize6pNyxAtakUyNZc.jpg,,"video game, falsely accused, prison escape, murder, jail, gamer, hacking",False
144288,Berserk: The Golden Age Arc III - The Advent,2013-02-01,Animation,Action,Adventure,Drama,Fantasy,,110,7.7,364,3.533,0,399445,I sacrifice.,Toshiyuki Kubooka,,,,Hiroaki Iwanaga,Toa Yukinari,Takahiro Sakurai,Takahiro Fujiwara,Minako Kotobuki,Rikiya Koyama,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",ja,,/mrVUkTJHY8MeZRvBDxxmnAhRcxa.jpg,/8VpZDCws3lwrR8RHlPOn7lLeQXS.jpg,Berserk: Golden Age Arc Collection,"mercenary, sorcery, sword fight, based on manga, demon, dark fantasy, seinen, anime, horror, adventure",False
508933,Ricky Gervais: Humanity,2018-03-13,Comedy,,,,,,79,7.656,463,3.537,0,0,,John L. Spencer,Charlie Hanson,,,Ricky Gervais,,,,,,"In his first special in seven years, Ricky Gervais slings his trademark snark at celebrity, mortality and a society that takes everything personally.",en,https://www.netflix.com/title/80189653,/5afNyKD5VALvRXhO4bJPS2NY4eY.jpg,/vXNvvb9RUXSZS08PvXxLtA9wrfV.jpg,,stand-up comedy,False
25188,The Last Picture Show,1971-10-03,Drama,Romance,,,,,119,7.7,700,3.53,1300000,29133000,"Anarene, Texas, 1951. Nothing much has changed…",Peter Bogdanovich,Stephen J. Friedman,Bob Rafelson,,Timothy Bottoms,Cybill Shepherd,Jeff Bridges,Cloris Leachman,Ellen Burstyn,Ben Johnson,"High school seniors and best friends, Sonny and Duane, live in a dying Texas town. The handsome Duane is dating a local beauty, while Sonny is having an affair with the coach's wife. As graduation nears and both boys contemplate their futures, Duane eyes the army and Sonny takes over a local business. Each struggles to figure out if he can escape this dead-end town and build a better life somewhere else.",en,,/fvmbYtOzQJqj0Y60UwyIB9iAaMD.jpg,/7NYePZc0lZrRomtmQsjOJMePTEb.jpg,The Last Picture Show and Texasville,"small town, new love, based on novel or book, texas, graduation, high school graduation, billiard hall, graduation present, elopement, 1950s, thoughtful",False
12219,12 Angry Men,1997-08-17,Drama,TV Movie,,,,,117,7.7,382,4.047,1750000,0,,William Friedkin,Terence A. Donnelly,,,Courtney B. Vance,Ossie Davis,George C. Scott,Armin Mueller-Stahl,Dorian Harewood,James Gandolfini,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices.",en,,/rTf1rucbSn8IaW4AU11lvBk3JmX.jpg,/whDdYx3lh1LHTN0VlPFt51fX29g.jpg,,"death penalty, right and justice, court, judge, jurors, revelation, trial, jury, remake, lawyer, argument, xenophobia, judicial system",False
1592,Primal Fear,1996-03-06,Crime,Drama,Mystery,Thriller,,,129,7.656,3453,4.105,30000000,102600000,"Sooner or later, a man who wears two faces forgets which one is real.",Gregory Hoblit,Gary Lucchesi,,,Richard Gere,Laura Linney,John Mahoney,Alfre Woodard,Frances McDormand,Edward Norton,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",en,,/a4f6y7gbMmMLrwzJZrwmcNmEBM1.jpg,/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,,"chicago, illinois, child abuse, corruption, based on novel or book, court case, court, psychopath, bishop, manipulation, pornographic video, lawyer, whodunit, psychiatrist, mental illness, murder trial, altar boy, legal drama, legal thriller",False
414906,The Batman,2022-03-01,Crime,Mystery,Thriller,,,,177,7.7,10721,6.013,185000000,772319315,Unmask the truth.,Matt Reeves,Dylan Clark,Matt Reeves,,Robert Pattinson,Zoë Kravitz,Jeffrey Wright,Colin Farrell,Paul Dano,John Turturro,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",en,https://www.thebatman.com,/rvtdN5XkWAfGX6xDuPL6yYS2seK.jpg,/74xTEgt7R36Fpooo50r9T25onhq.jpg,The Batman Collection,"police, psychopath, secret identity, crime fighter, superhero, nightclub, politician, based on comic, vigilante, organized crime, serial killer, millionaire, social injustice, murder investigation, aftercreditsstinger, masked superhero, political corruption, neo-noir, vengeance, mayoral election, tense",False
100402,Captain America: The Winter Soldier,2014-03-20,Action,Adventure,Science Fiction,,,,136,7.655,18992,2.961,170000000,714766572,In heroes we trust.,Anthony Russo,Kevin Feige,,,Chris Evans,Samuel L. Jackson,Scarlett Johansson,Robert Redford,Sebastian Stan,Anthony Mackie,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",en,https://www.marvel.com/movies/captain-america-the-winter-soldier,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,Captain America Collection,"washington dc, usa, superhero, shield, based on comic, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), political thriller",False
11171,Mysterious Skin,2005-03-30,Drama,,,,,,105,7.656,1107,3.531,3000000,2148548,Two boys. One can't remember. The other can't forget.,Gregg Araki,Gregg Araki,Jeffrey Kusama-Hinte,Mary Jane Skalski,Joseph Gordon-Levitt,Brady Corbet,Michelle Trachtenberg,Jeffrey Licon,Mary Lynn Rajskub,Elisabeth Shue,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",en,,/A8qhyrvxSWreAN8yR5tLKhqIMYM.jpg,/wgSwDqhl6Rt3cuSCwt5sNpPna3x.jpg,,"pedophilia, new york city, child abuse, amnesia, rape, post-traumatic stress disorder (ptsd), based on novel or book, trainer, hustler, trauma, kansas, usa, coming of age, male homosexuality, male prostitution, alien abduction, prostitution, buried memories, child molestation, repressed memory, childhood sexual abuse, sexual assault, hopeless, 1980s, 1990s, loss of innocence, repressed trauma, hiv/aids epidemic, child sexual abuse, nose bleeding, male rape, gay bar",False
50531,Ask Me If I'm Happy,2000-12-15,Comedy,,,,,,100,7.652,1672,3.531,0,0,,Massimo Venier,Paolo Guerra,,,Aldo Baglio,Giovanni Storti,Giacomo Poretti,Marina Massironi,Silvana Fallisi,Antonio Catania,"Aspiring thespians Aldo, Giovanni and Giacomo work dead-end jobs while nurturing the dream of staging their production of Cyrano de Bergerac, but love for the same lady will tear their friendship apart. Three years later, Giovanni and Giacomo reunite after learning that Aldo is dying.",it,,/lkS4BWVGr2TIyqwWcLtE6xz553j.jpg,/qCBmNunSpKRlPyjOZXbqTN1usTH.jpg,,"male friendship, dying wish, tearjerker, aspiring actor, dramedy, estranged friend, friends love same woman, three guys",False
261,Cat on a Hot Tin Roof,1958-08-29,Drama,,,,,,108,7.7,768,3.531,3000000,17570324,Just one pillow on her bed... and just one desire in her heart.,Richard Brooks,Lawrence Weingarten,,,Paul Newman,Elizabeth Taylor,Burl Ives,Judith Anderson,Jack Carson,Madeleine Sherwood,"An alcoholic ex-football player drinks his days away, having failed to come to terms with his sexuality and his real feelings for his football buddy who died after an ambiguous accident. His wife is crucified by her desperation to make him desire her: but he resists the affections of his wife. His reunion with his father—who is dying of cancer—jogs a host of memories and revelations for both father and son.",en,,/3Yz8IcUBPZ8zDff0ktHZk24Rot0.jpg,/reO2NXIYPeBqehTsmia0P9rSMDv.jpg,,"dying and death, depression, individual, suicide, jealousy, husband wife relationship, southern usa, mississippi river, plantation, patriarch, based on play or musical, inheritance, sibling rivalry, brother against brother, cynical, alcoholic, dying father, family conflict, angry, father son conflict, southern gothic, anxious, daughter–in–law father–in–law relationship, star athlete, cotton plantation, mississippi, authoritarian, condescending",False
110160,Laurence Anyways,2012-05-18,Drama,Romance,,,,,168,7.7,862,3.533,9500000,0,,Xavier Dolan,Nathanaël Karmitz,Charles Gillibert,Lyse Lafontaine,Melvil Poupaud,Suzanne Clément,Nathalie Baye,Monia Chokri,Susan Almgren,Yves Jacques,The story of an impossible love between a woman named Fred and a transgender woman named Laurence who reveals her inner desire to become her true self.,fr,,/lNUP9ymEHolzjLIHyoAkpHRQZxq.jpg,/chWSNDHcXOZ9bUzH0mkkAwcv3i1.jpg,,"montreal, canada, family, lgbt, social issues, self-liberation, fearless, 1980s, 1990s",False
15794,White Heat,1949-09-02,Crime,Drama,Thriller,,,,114,7.7,489,3.569,1300000,3483000,"Pick up the pieces folks, Jimmy's in action again!",Raoul Walsh,Louis F. Edelman,,,James Cagney,Virginia Mayo,Edmond O'Brien,Margaret Wycherly,Steve Cochran,John Archer,"A psychopathic criminal with a mother complex makes a daring break from prison and then leads his old gang in a chemical plant payroll heist. After the heist, events take a crazy turn.",en,,/cap8458wFeRCJSKxL758dI82TRK.jpg,/v7cPOHKKZI9qChi7HDUxNIhEcLR.jpg,,"prison, undercover agent, parent child relationship, gangster, psychopath, mama's boy, heist, film noir, on the run, shootout, train, explosion, killer, inmate, criminal gang, prison break, infiltrate, unfaithful wife",False
13929,Geri's Game,1997-11-24,Animation,Family,Comedy,,,,4,7.7,1147,3.531,0,0,Sometimes you don't need more than one person to not feel alone,Jan Pinkava,Karen Dufilho-Rosen,,,Bob Peterson,,,,,,"An aging codger named Geri plays a daylong game of chess in the park against himself. Somehow, he begins losing to his livelier opponent. But just when the game's nearly over, Geri manages to turn the tables.",en,,/3nqjJeI5XVxWayIgoYzrDUCdBZA.jpg,/8PdCk3T9EkcKniUviDogWFCXx28.jpg,,"chess, eyeglasses, park, false teeth, dentures, elderly man, leaf, short film",False
247,The Killing,1956-06-06,Crime,Thriller,,,,,85,7.651,1560,3.856,320000,0,In all its fury and violence...,Stanley Kubrick,James B. Harris,,,Sterling Hayden,Coleen Gray,Vince Edwards,Jay C. Flippen,Ted de Corsia,Marie Windsor,"Career criminal Johnny Clay recruits a sharpshooter, a crooked police officer, a bartender and a betting teller named George, among others, for one last job before he goes straight and gets married. But when George tells his restless wife about the scheme to steal millions from the racetrack where he works, she hatches a plot of her own.",en,,/dY0suaAdGpOqh7JkLeIN6lT7k9d.jpg,/A6VzUPcADZGYdGHlVdWvpMNDF5d.jpg,,"sniper, adultery, robbery, husband wife relationship, corruption, marriage crisis, gangster, ex-detainee, horse race, way of life, heist, femme fatale, film noir, bag of money, black and white",False
744114,My Policeman,2022-10-20,Drama,Romance,,,,,113,7.649,706,3.804,0,0,Let it take hold of you.,Michael Grandage,Greg Berlanti,Sarah Schechter,Robbie Rogers,Harry Styles,Emma Corrin,David Dawson,Gina McKee,Rupert Everett,Linus Roache,"In the late 1990s, the arrival of elderly invalid Patrick into Marion and Tom’s home triggers the exploration of seismic events from 40 years previous: the passionate relationship between Tom and Patrick at a time when homosexuality was illegal.",en,https://www.amazon.com/dp/B09Y8SHDPD,/7xFcQ7nyzgTzqYPHL9vpuS6gNoT.jpg,/wdbiMjXd4CxPfCx4r4Jfy8cGec0.jpg,,"based on novel or book, lgbt, gay theme",False
728118,"Quo Vadis, Aida?",2021-02-26,War,Drama,History,,,,104,7.6,413,3.544,4750000,813253,,Jasmila Žbanić,Damir Ibrahimovich,Jasmila Žbanić,,Jasna Đuričić,Izudin Bajrović,Boris Ler,Dino Bajrović,Johan Heldenbergh,Raymond Thiry,"Bosnia, July 1995. Aida is a translator for the UN in the small town of Srebrenica. When the Serbian army takes over the town, her family is among the thousands of citizens looking for shelter in the UN camp. As an insider to the negotiations Aida has access to crucial information that she needs to interpret. What is at the horizon for her family and people – rescue or death? Which move should she take?",sr,,/6mVfpqwvlbAOzk8pZr7LS1tkFyJ.jpg,/eQy2Tgvmx0FkK8vMMqMW4aX5UXQ.jpg,,"bosnia and herzegovina, bosnian war (1992-95), genocide, translator, 1990s, srebrenica",False
